[chat, cinemas]	你是不是看不懂啊。我要看热门电影。	O O O O O O O O O O O O O O O O O
[poetry, map]	背一首春晓。合肥的大润发在哪	O O O O O O B-LOC I-LOC O O O O O O
[website, stock]	打开搜狐网首页。永辉超市股份的价格	O O B-ORG I-ORG I-ORG O O O B-ORG I-ORG O O O O O O O
[bus, message]	从温州到西安的汽车。。给许浩发一条短信	O B-LOC I-LOC O B-LOC I-LOC O O O O O O B-PER I-PER O O O O O
[health, chat]	脑瘫。这么夸张	O O O O O O O
[video, flight]	我的爱金枝玉叶。去北京有什么飞机	O O O O O O O O O B-LOC I-LOC O O O O O
[cookbook, chat]	四川美食。。你有什么特长	B-LOC I-LOC O O O O O O O O O O
[tvchannel, poetry]	江苏教育台。来一首咏柳。	B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O
[health, stock]	甲亢怎么办？。煤炭板块股票查询	O O O O O O O O O O O O O O O
[novel, music]	网上最火的小说有哪些。我想听只对你有感觉	O O O O O O O O O O O O O O O O O O O O
[cookbook, health]	冷面的做法。。近视眼怎么治疗	O O O O O O O O O O O O O O
[video, music]	给我找最新的盗梦空间。播放歌曲再见青春	O O O O O O O O O O O O O O O O O O O
[train, health]	去广州的火车票。肾炎需要注意什么？	O B-LOC I-LOC O O O O O O O O O O O O O O
[cookbook, chat]	酸菜鱼怎么煮啊？。那你想当男生还是想当女生	O O O O O O O O O O O O O O O O O O O O O
[chat]	你会下象棋吗。刚才你说你叫啥来着	O O O O O O O O O O O O O O O O
[cookbook, message]	牛肉面，哦。。给青发短信	O O O O O O O O O O O O
[chat, music]	你还能做什么。搜索电视剧插曲	O O O O O O O O O O O O O O
[train, lottery]	广州到南宁的火车。帮我查一下15选5开奖结果	B-LOC I-LOC O B-LOC I-LOC O O O O O O O O O O O O O O O O O
[chat, video]	你在什么地方。武间道	O O O O O O O B-LOC I-LOC I-LOC
[chat, train]	我女儿想去哪里。后天上海到烟台的火车	O O O O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O
[news, chat]	今天东莞新闻。。你怎么知道呢	O O B-LOC I-LOC O O O O O O O O O O
[tvchannel, weather]	高清江苏。今天天气冷吗	B-PER I-PER B-LOC I-LOC O O O O O O O
[map, news]	从南京到亳州怎么走。我想听听今天的新闻。	O B-LOC I-LOC O B-LOC I-LOC O O O O O O O O O O O O O O
[poetry, map]	张，来首白居易的诗。。昆山大润发在哪里	B-PER O O O B-PER I-PER I-PER O O O O B-LOC I-LOC O O O O O O
[chat]	能想起我吗。爱什么	O O O O O O O O O
[translation, cookbook]	你今天去了哪里用英文怎么讲。火腿肠怎么炒好吃	O O O O O O O O O O O O O O O O O O O O O O
[chat]	出门去年是个这么快呀。一年和吗	O O O O O O O O O O O O O O O
[chat]	你知道我几岁。我如果说一句什么你才不会回复	O O O O O O O O O O O O O O O O O O O O O
[chat]	为什么叫这个名字。你好像没理解我我真的在倒时差有什么可以让我睡觉的方法么	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
[flight, app]	青岛到广州航班。有道词典	B-LOC I-LOC O B-LOC I-LOC O O O O O O O
[health, website]	乳腺炎。。你帮我打开网站	O O O O O O O O O O O O
[flight, tvchannel]	明天回广州的航班。央3	O O O B-LOC I-LOC O O O O B-ORG I-ORG
[video, message]	北疆战士。发短信给王亮说死人你在干什么呢	B-LOC I-LOC O O O O O O O B-PER I-PER O O O O O O O O O
[riddle, telephone]	来一个字谜，二。。打电话给摩托老师	O O O O O O O O O O O O O O O O O
[message, cookbook]	给青发短信。白灼基尾虾的做法。	O O O O O O O O O O O O O O O
[app, message]	上QQ我。给刘志发短信	O O O O O O B-PER I-PER O O O
[video, chat]	铁甲钢拳。丰田车在哪里生产的？	O O O O O B-ORG I-ORG O O O O O O O O
[match, train]	查询中超赛事。。查询安阳到郑州的动车	O O O O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O
[cookbook, video]	石螺怎么煮。地心历险记二	O O O O O O O O O O O O
[map, message]	告诉我西安的位置。给许浩发一条短信	O O O B-LOC I-LOC O O O O O B-PER I-PER O O O O O
[match, epg]	NBA比赛时间。。书画频道上周六有开始非诚勿扰么	O O O O O O O O O O O O O O O O O O O O O O O O
[website, chat]	上百度网站。什么零食	O O O O O O O O O O
[telephone, weather]	打电话给三路店。查一下绵阳的天气预报	O O O O B-LOC I-LOC I-LOC O O O O B-LOC I-LOC O O O O O
[telephone, poetry]	打给曾玮文。去网上搜索兰陵王。	O O B-PER I-PER I-PER O O O O O O B-LOC I-LOC O O
[radio, map]	麻烦您可不可以帮我调频98.5扬州人民广播电台新闻台。移动公司在哪里呀	O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O
[telephone, stock]	给幺零零幺零打电话。五八零零二二的市盈率是多少	O B-ORG I-PER I-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O
[riddle, news]	再来一个脑筋急转弯。今天东莞新闻。	O O O O O O O O O O O O B-LOC I-LOC O O O
[chat, match]	哪有雪。北京国安的赛程。	O O O O B-ORG I-ORG I-ORG I-ORG O O O O
[flight, chat]	查询明天南阳到上海的航班。杜雨萌学姐是谁	O O O O B-LOC I-LOC O B-LOC I-LOC O O O O B-PER I-PER I-PER O O O O
[stock, video]	上海宝钢股票。看上周五的爸爸我去哪儿	B-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O
[chat, app]	从哪回来。打开相机我想你	O O O O O O O O O O O O
[chat, app]	你有伙伴吗。打开天天动听播放站你名下	O O O O O O O O O O O O O O O O O O
[video, cookbook]	智取威虎山。炒豆腐。	O O B-LOC I-LOC I-LOC O O O O O
[cookbook, music]	做红烧肉要哪些材料呀！。播放歌曲再见青春	O O O O O O O O O O O O O O O O O O O O
[chat]	还能聊点啥呢。嗯我帮你啥	O O O O O O O O O O O O
[video, cookbook]	情景剧电视剧。啊，青椒炒蛋。	O O O O O O O O O O O O O O
[chat, lottery]	是谁开发了你。我要买彩票。	O O O O O O O O O O O O O
[flight, chat]	济南到重庆的航班。。能告诉我你的性别么	B-LOC I-LOC O B-LOC I-LOC O O O O O O O O O O O O O O
[map, music]	到郑州火车站。唱一首两只蝴蝶。	O B-LOC I-LOC I-LOC I-LOC I-LOC O O O O O O O O O
[news, chat]	看一下今天早上新闻。。你谈过吗	O O O O O O O O O O O O O O O
[map, poetry]	查一下沿途的科大讯飞。来一首唐诗吗？	O O O O O O O O O O O O O O O O O O
[chat, cookbook]	孔宁是不是傻逼。鸭蛋怎么腌？	B-PER I-PER O O O O O O O O O O O O
[cookbook, telephone]	猪肉怎么做？。打电话给郑艺红	O O O O O O O O O O O B-PER I-PER I-PER
[chat]	你怎么不害羞呀。你是什么意思呀	O O O O O O O O O O O O O O O
[flight, cookbook]	查一下济南到成都的航班。你给我讲讲红烧肉的做法。	O O O B-LOC I-LOC O B-LOC I-LOC O O O O O O O O O O O O O O O O
[chat, cinemas]	我没去哪儿啊。给我查一下最近在播哪些电影	O O O O O O O O O O O O O O O O O O O O
[video, cinemas]	古惑仔。搜索一下热门电影。	O O O O O O O O O O O O O
[app, map]	开启通讯录。沿途有没有加油站	O O O O O O O O O O O O O O
[cookbook, bus]	面包的配方。。昭通到南昌的汽车。	O O O O O O O O I-LOC O B-LOC I-LOC O O O O
[chat]	何超盈是谁。丁效是谁	B-PER I-PER I-PER O O O B-PER I-PER O O
[cookbook, chat]	酸菜鱼怎么做啊。你能干什么啊	O O O O O O O O O O O O O O
[cookbook, poetry]	青鱼的做法。。嫁鸡随鸡下面一句是什么？	O O O O O O O O O O O O O O O O O O O
[video, poetry]	中国新声代。给我念首古诗。	B-LOC I-LOC O O O O O O O O O O O
[telephone, calc]	打电话给幺三二三五六二零二五五。根下25	O O O O O O O O O O O O O O O O O O O O
[cookbook, app]	土豆粉怎么做？。把uc打开啊	O O O O O O O O O O O O O O
[chat, lottery]	企鹅啥。看看大乐透的得奖号码	O O O O O O O O O O O O O O
[chat, cookbook]	什么是色。土豆丝是怎么炒？	O O O O O O O O O O O O O
[train, weather]	湖北荆州到黄石的火车。大连天气	B-LOC I-LOC B-LOC I-LOC O B-LOC I-LOC O O O O B-LOC I-LOC O O
[chat]	宝宝你不是很小吗。怎么操作	O O O O O O O O O O O O O
[news, lottery]	我想听听今天的新闻。。帮我查一下2013年2月8日开奖的15选5中奖号码	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
[video, weather]	打开节目搜索。武汉的明天天气	O O O O O O O B-LOC I-LOC O O O O O
[epg, bus]	快乐大本营什么时间播？。济南去聊城的汽车。	O O O O O O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O O
[tvchannel, datetime]	中央十一台。现在几号	B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O
[chat, map]	吃药了吗。到步行街不走高架的路线是哪条	O O O O O O O O O O O O O O O O O O O
[match, weather]	中超比赛时间多少啊？。舒城的天气	O O O O O O O O O O O B-LOC I-LOC O O O
[radio, epg]	98.4香港电台第四台。咱们结婚吧什么时候播出	O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O
[tvchannel, news]	江苏影视。播新闻，湖南新闻。	B-ORG I-ORG I-ORG I-ORG O O O O O B-LOC I-LOC O O O
[video, epg]	情债。北京台有什么好电视	O O O B-ORG I-ORG I-ORG O O O O O O
[chat, cookbook]	我在韩国你在哪里。鱼香肉丝，怎么做？不？	O O B-LOC I-LOC O O O O O O O O O O O O O O O O
[cookbook, chat]	凉拌菜。你会唱歌吗	O O O O O O O O O
[cookbook, translation]	炸馒头片。很高兴见到你英文怎么讲	O O O O O O O O O O O O O O O O
[email, tvchannel]	帮我写一条新邮件。高清江苏	O O O O O O O O O B-PER I-PER B-LOC I-LOC
[match, bus]	我想看足球中超，第25轮的比赛时间。。上海到合肥怎么坐汽车？	O O O O O B-ORG O O O O O O O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O O O O
[chat]	还是笨笨的。周末去哪玩	O O O O O O O O O O O
[video]	电视剧火凤凰。地心历险记二	O O O O O O O O O O O O O
[music, video]	随便给我放几首歌。康熙大帝	O O O O O O O O O B-PER I-PER O O
[cinemas, lottery]	电影院有什么电影？。查看大乐透玩法的开奖	O O O O O O O O O O O O O O O O O O O O
[poetry, datetime]	月咏牡丹的下一句，是什么？。看看现在几点几分	O O O O O O O O O O O O O O O O O O O O O O
[telephone, news]	打电话给陈雷。我也听新闻。	O O O O B-PER I-PER O O O O O O O
[chat, lottery]	你来自哪个星球。查看大乐透玩法的开奖	O O O O O O O O O O O O O O O O O O
[news, novel]	我想今天新闻最近有什么新的新闻？。我要看现代重生小说	O O O O O O O O O O O O O O O O O O O O O O O O O O
[music, cookbook]	我想听蔡依林的倒带这首歌。白切鸡怎么做啊？	O O O B-PER I-PER I-PER O O O O O O O O O O O O O O O
[chat, website]	你平时吃什么。看网易财经	O O O O O O O O B-ORG I-ORG I-ORG I-ORG
[poetry, video]	学而不厌，下一句是什么？。搞笑的鬼片	O O O O O O O O O O O O O O O O O O
[weather, schedule]	亳州天气。查看最近的日程	B-LOC I-LOC O O O O O O O O O O
[health, chat]	包皮过长，怎么办？哦。。雨点怎么样	O O O O O O O O O O O O O O O O O
[app, video]	打开酷狗并随机播放。找一下詹姆斯卡梅隆拍的电影	O O O O O O O O O O O O O B-PER I-PER I-PER I-PER I-PER I-PER O O O O
[app, chat]	打开uc浏览器v八。这么聪明	O O O O O O O O O O O O O O
[chat, video]	哪个倒霉孩子给你起这个名儿。看乡村爱情	O O O O O O O O O O O O O O O O O O O
[stock, website]	人福医药股票。上美空网	B-ORG I-ORG I-ORG I-ORG O O O B-LOC B-LOC O O
[stock, translation]	中国工商银行的股票。你好丑用英文怎么说	B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O
[chat, video]	小朋友的妈妈是谁。最近有什么好看得	O O O O O O O O O O O O O O O O O
[cookbook, translation]	腊鱼。。香蕉用英语怎么讲	O O O O O O O O O O O O
[video, cookbook]	胜女的代价电视剧。扁豆豆角怎么烧？	O O O O O O O O O O O O O O O O O
[weather, cookbook]	洛阳的天气。蛋糕可以做蛋糕吗？	B-LOC I-LOC O O O O O O O O O O O O O
[chat]	男人好吗。微信是干啥的	O O O O O O O O O O O
[video, cookbook]	死亡复生。陈醋排骨的做法。	O O O O O O O O O O O O O
[epg, chat]	中央四频道火箭兜风。你想他干嘛	O O O O O O O O O O O O O O O
[chat, telephone]	你是巧妇还是米。给王涛打电话	O O O O O O O O O B-PER I-PER O O O
[cookbook, message]	请帮我找一下酸菜鱼的做法。把王建春的电话号码发给张学政	O O O O O O O O O O O O O O B-PER I-PER I-PER O O O O O O O B-PER I-PER I-PER
[video, schedule]	狸猫换太子。设置定时关机。	O O O O O O O O O O O O O
[translation, calc]	我们做爱吧用英文怎么说。123和34的和等于多少	O O O O O O O O O O O O O O O O O O O O O O O O
[website, translation]	激动。你怎么了英文怎么讲	O O O O O O O O O O O O
[cookbook, website]	西兰花怎么做？。四川新闻网	O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG
[health, tvchannel]	肾积水怎么治？。吉林电视台	O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG
[bus, chat]	上海回合肥怎么坐汽车。出门去年是个这么快呀	B-LOC I-LOC O B-LOC I-LOC O O O O O O O O O O O O O O O O
[music]	我想听想唱就唱。随便给我放几首歌	O O O O O O O O O O O O O O O O
[flight, translation]	查一下从南京到上海的航班。你怎么了英文怎么讲	O O O O B-LOC I-LOC O B-LOC I-LOC O O O O O O O O O O O O O
[chat, video]	讲个笑话吗。正者无敌	O O O O O O O O O O
[weather, chat]	查看武汉天气。你认识微软小冰么	O O B-LOC I-LOC O O O O O O B-ORG I-ORG O O O
[chat]	怎么教你变聪明。唱一下你是谁	O O O O O O O O O O O O O O
[cookbook, contacts]	虾仁饭。。把张新涛电话发给常胜宾	O O O O O O B-PER I-PER I-PER O O O O B-PER I-PER I-PER
[cookbook, chat]	米饭怎么做。你认识裘实么	O O O O O O O O O B-PER I-PER O
[map, video]	从新加坡花园怎么去宁溪路。我想看董浩配音的动漫	O B-LOC I-LOC I-LOC I-LOC I-LOC O O O B-LOC I-LOC I-LOC O O O O B-PER I-PER O O O O O
[news, chat]	美国最近有什么新闻。你认识徐俊吗	B-LOC I-LOC O O O O O O O O O O O B-PER I-PER O
[map]	到环都大酒店怎么走。沿途有没有加油站	O B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O
[chat, epg]	你的啥啊。哪个电视台在演叶问。	O O O O O O O O O O O O B-PER I-PER O
[stock, epg]	南钢。哪个电视台在放神雕侠侣。	B-ORG I-ORG O O O O O O O O O O O O O
[video, app]	歧路兄弟。开启通讯录	O O O O O O O O O O
[chat]	你学什么的？。那你现在可以干啥	O O O O O O O O O O O O O O O
[translation, epg]	翻译李淼。可不中央五套明天的节目单	O O B-PER I-PER O O O O O O O O O O O O O
[chat, video]	结婚了吗。北疆战士	O O O O O B-LOC I-LOC O O
[chat, poetry]	你好女儿这几天有空整理了一下日本她想去的地方麻烦看一下去这些地方大约几天是否可行报价多少非常感谢。嫁鸡随鸡下面一句是什么？	O O O O O O O O O O O O O O B-LOC I-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
[epg, cookbook]	看看今天有什么好看的节目？。培根金针菇怎么做？	O O O O O O O O O O O O O O O O O O O O O O O
[datetime, telephone]	时间现在的。你给朴叔打电话	O O O O O O O O B-PER O O O O
[stock, cookbook]	上海能源这支股票怎么样。水果沙拉怎么做？	B-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O
[poetry, chat]	给我背个李白的诗。。你认识宫庆红么	O O O O B-PER I-PER O O O O O O O B-PER I-PER I-PER O
[chat]	啥时候长大啊。你可以做什么	O O O O O O O O O O O O O
[stock, music]	安徽合力股票。我想听水墨丹青这首歌	B-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O
[schedule, match]	十分钟后叫我起床。。NBA比赛时间。	O O O O O O O O O O O O O O O O O O
[cookbook, flight]	麻辣烫做法。。明天去桂林的航班。	O O O O O O O O O O B-LOC I-LOC O O O O
[cookbook, translation]	冰糖葫芦怎么做？你？女子。。翻译李淼	O O O O O O O O O O O O O O O O B-PER I-PER
[chat, map]	你知道水吗。我们现在在什么地方	O O O O O O O O O O O O O O O
[chat, email]	绿色的啥。我要写条新邮件	O O O O O O O O O O O O
[schedule, video]	设置提醒。。中国最强音	O O O O O O B-LOC I-LOC O O O
[epg, chat]	今晚有什么节目啊？。我不确定具体啥时间去呢	O O O O O O O O O O O O O O O O O O O O O
[tvchannel, poetry]	我要看湖南台。张，来首白居易的诗。	O O O B-ORG I-ORG I-ORG O B-PER O O O B-PER I-PER I-PER O O O
[weather, video]	几个田今天天气怎么样。美国热门的恐怖电影	O O O O O O O O O O O B-LOC I-LOC O O O O O O O
[website, app]	请打开八六八四。打开uc浏览器	O O O O O O O O O O O O O O O
[train, email]	上饶到南昌的火车票。全部应答	B-LOC I-LOC O B-LOC I-LOC O O O O O O O O O
[cookbook, riddle]	四喜丸子怎么做？。再来一个脑筋急转弯	B-ORG I-ORG O O O O O O O O O O O O O O O O
[chat, news]	你玩什么游戏打野。请问一下军事新闻。	O O O O O O O O O O O O O O O O O O
[chat, flight]	你爸爸好吗。请查询一下深圳飞往上海的航班	O O O O O O O O O O O B-LOC I-LOC O O B-LOC I-LOC O O O
[chat]	你有什么特长。哪去	O O O O O O O O O
[novel, datetime]	我要看古典仙侠小说。元宵节还有几个星期	O O O O O O O O O O O O O O O O O O O
[poetry, cookbook]	恶念首唐诗。。陈醋排骨的做法。	O O O O O O O O O O O O O O O
[health, calc]	给我查一下，乳腺增生怎么治疗？。帮我算一算45的平方根	O O O O O O O O O O O O O O O O O O O O O O O O O O O
[radio, news]	能不能帮我接听中广流行网。我想今天新闻最近有什么新的新闻？	O O O O O O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O
[video, chat]	搜索国外大片。那是啥	O O O O O O O O O O
[news, poetry]	今天的新闻，欲。说一首唐诗吧！	O O O O O O O O O O O O O O O
[music, chat]	唱一首两只蝴蝶。。怎么找女朋友	O O O O O O O O O O O O O O O
[website, flight]	打开4399小游戏。上海到青岛的飞机票	O O O O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O O
[tvchannel]	调到新疆综艺。AXN	O O B-ORG I-ORG I-ORG I-ORG O O O O
[message, music]	给张大萍发短信。我想听首歌	O B-PER I-PER I-PER O O O O O O O O O
[chat, website]	一年和吗。上山居网	O O O O O O O O O
[train, stock]	帮我查一下赣州到杭州的火车票。五八零零二二的市盈率是多少	O O O O O B-LOC I-LOC O B-LOC I-LOC O O O O O O O O O O O O O O O O O O
[news, chat]	帮我搜索一下今天的新闻。你考试挂科怎么办	O O O O O O O O O O O O O O O O O O O O
[train, novel]	南京到厦门的火车票。可以找一下浪漫满屋的小说	B-LOC I-LOC O B-LOC I-LOC O O O O O O O O O O O O O O O O O
[video, cookbook]	那么最近有什么好电影呢？。我想知道皮蛋瘦肉粥是怎么做的	O O O O O O O O O O O O O O O O O O O O O O O O O O O
[cookbook, chat]	怎么弄红烧肉哦？。你家在家还是如家	O O O O O O O O O O O O O O O O O
[bus, music]	九江到景德镇的汽车。。我想听伤感歌曲	B-LOC I-LOC O B-LOC I-LOC I-LOC O O O O O O O O O O O O
[video, epg]	贺岁片。chc高清电影昨天晚上的节目	O O O O O O O O O O O O O O O O O O
[lottery, flight]	查七乐彩开奖结果。汕头到重庆的航班	O O O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O
[message, riddle]	发短信给幺五八三七五幺幺幺四幺。那来个灯谜吧！	O O O O O O O O O O O O O O O O O O O O O O O
[chat, cookbook]	呲牙你不是说你好聪明吗。猪肉怎么做？	O O O O O O O O O O O O O O O O O O
[epg, app]	中央电视台少儿频道大耳朵图图。打开个性闹钟	B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O
[video, radio]	铁甲威虫。调频fm九十七点一	O O O O O O O O O O O O O O
[lottery, message]	搜索大乐透的中奖号码。发信息给苏建江	O O O O O O O O O O O O O O O B-PER I-PER I-PER
[tvchannel, chat]	安徽综艺。你好像没理解我我真的在倒时差有什么可以让我睡觉的方法么	B-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O
[poetry, cookbook]	老朗诵首古诗。。西红柿炒鸡蛋做法。	O O O O O O O O O O O O O O O O O
[music, contacts]	给我来首好听的音乐。添加一条通讯录姓名葛勇手机号码189571642496	O O O O O O O O O O O O O O O O O O O B-PER I-PER O O O O O O O O O O O O O O O O
[weather, schedule]	那会不会下雨。帮我设定8:10的闹钟。	O O O O O O O O O O O O O O O O O O O
[flight, tvchannel]	贵阳到哈尔滨飞机。CCTV记录	B-LOC I-LOC O B-LOC I-LOC I-LOC O O O O O O O O O
[message, contacts]	发信息给熊伟。把李文鼎的号码发给谢服全	O O O O B-PER I-PER O O B-PER I-PER I-PER O O O O O B-PER I-PER I-PER
[cookbook, datetime]	烤肉串。。明天上午9点距离现在还有多久	O O O O O O O O O O O O O O O O O O O
[health, music]	尿道炎怎么办。播放田园的歌	O O O O O O O O O O O O O
[poetry, chat]	去网上搜索兰陵王。。谁骂你	O O O O O B-LOC I-LOC O O O O O O
[map, video]	从二手车市场到八一广场怎么走。女人的颜色六十九集	O O O O O O O B-LOC I-LOC I-LOC I-LOC O O O O O O O O O O O O O
[chat, match]	哪里有小猫。7月13号广州恒大俱乐部的比赛有哪些	O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O
[music, app]	放歌，天亮了。。打开uc浏览器登录新浪网主页	O O O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG O O
[schedule, cookbook]	帮我设定8:10的闹钟。。水果沙拉怎么做？	O O O O O O O O O O O O O O O O O O O O O
[cookbook, stock]	牛骨汤。我想知道科大讯飞的市值	B-LOC I-LOC I-LOC O O O O O O O O O O O O
[cookbook, video]	新奥尔良烤翅的做法。蓝精灵电影	B-LOC I-LOC I-LOC I-LOC O O O O O O O O O O O
[match, video]	中超比赛结果，今天呢？。女子特警队之火凤凰	B-ORG O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG O O O O
[news, map]	今天杭州有什么新闻。往火车北站怎么走	O O B-LOC I-LOC O O O O O O O O O O O O O O
[chat, train]	什么新闻呢。查一下兰州到成都的火车票	O O O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O O
[chat, map]	我是你什么人。到环都大酒店怎么走	O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG O O O
[video, epg]	最近有什么影片？。影视频道有什么节目	O O O O O O O O O O O O O O O O O O
[app, weather]	打开个性闹钟。北流的天气	O O O O O O O B-LOC I-LOC O O O
[epg, chat]	湖南台演什么节目。这么聪明	B-LOC I-LOC O O O O O O O O O O O
[website, chat]	浏览一下百度。哎，你还是没有上下文啊	O O O O B-ORG I-ORG O O O O O O O O O O O O
[cookbook, chat]	红烧肉怎么做？嗯？。那你最爱的人是谁	O O O O O O O O O O O O O O O O O O
[video, music]	韩国电视连续剧老大。我想听忐忑这首歌打	B-LOC I-LOC O O O O O O O O O O O O O O O O O
[video, news]	搜索逃学威龙第二部。有什么重大新闻	O O O O O O O O O O O O O O O O O
[translation, cookbook]	你叫什么名字英文怎么说。新奥尔良烤翅的做法	O O O O O O O O O O O O B-LOC I-LOC I-LOC I-LOC O O O O O
[news, chat]	讲点新闻。为什么要想你	O O O O O O O O O O O
[news, music]	看今天的新闻。。我想听求佛。	O O O O O O O O O O O O O O
[chat, website]	你的性格怎么样。我要打开百度	O O O O O O O O O O O O O O
[bus, telephone]	请查询天津市到哈尔滨的车。。给吴方婷打电话	O O O B-LOC I-LOC I-LOC O B-LOC I-LOC I-LOC O O O O O B-PER I-PER I-PER O O O
[chat, lottery]	你认识我吗。本期七星彩的中奖号码是多少？	O O O O O O O O O O O O O O O O O O O O
[music, flight]	哦来一首青花瓷。上海到青岛的飞机票	O O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O O
[stock, riddle]	青岛海信股票。讲个谜语猜一下。	B-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O
[translation, cookbook]	你去玩手机了吧用英语怎么说。扁豆豆角怎么烧？	O O O O O O O O O O O O O O O O O O O O O O
[cinemas, schedule]	最近有什么新上映的电影啊？。清空提醒	O O O O O O O O O O O O O O O O O O
[translation, stock]	一加一用英语怎么说。查寻天龙集团的股票	O O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG O O O
[flight, chat]	查询后天成都到伦敦的航班。你都会啥啊	O O O O B-LOC I-LOC O B-LOC I-LOC O O O O O O O O O
[translation, music]	很高兴认识你英语怎么说啊。放首歌听一下你好	O O O O O O O O O O O O O O O O O O O O O
[cookbook, epg]	做南瓜饭。chc高清电影昨天晚上的节目	O O O O O O O O O O O O O O O O O O O
[cookbook, video]	烤鸭，啊！。有你才幸福	O O O O O O O O O O O
[riddle, email]	你给我说几个谜语。。我要写条新邮件	O O O O O O O O O O O O O O O O O
[cinemas, telephone]	有没有新出的电影了。。打电话给小女儿	O O O O O O O O O O O O O O O O O O
[match, music]	江苏舜天队这个星期的比赛时间给我找出来。播放歌曲再见青春	B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O
[schedule, stock]	明天上午8:10叫我起床。。五零零零零五的市值高不高	O O O O O O O O O O O O O O O O O O O O O O O O O O
[poetry, music]	来一句唐诗呗！。我想听想唱就唱	O O O O O O O O O O O O O O O
[chat, music]	哎你好我的梦想是什么。帮我查一下周杰伦的歌	O O O O O O O O O O O O O O O O B-PER I-PER I-PER O O
[match, radio]	播放，青岛中能的赛程。。肥东人民广播电台调频FM101.3	O O O B-ORG I-ORG I-ORG I-ORG O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O
[health, website]	如何治疗颈椎病。。我要上网打开百度	O O O O O O O O O O O O O O O O O
[stock, epg]	招商银行港股的股价。六台有什么节目	B-ORG I-ORG I-ORG I-ORG B-LOC O O O O O B-ORG I-ORG O O O O O
[chat, poetry]	唉你叫什么名字。满园花菊郁金黄的下一句是什么？	O O O O O O O O O O O O O O O O O O O O O O O
[video, chat]	看东方。学什么	O O O O O O O
[email, chat]	全部应答。是的咯还是笨笨最好	O O O O O O O O O O O O O O
[cookbook, app]	猪舌头怎么做比较啊子？。搜索游戏	O O O O O O O O O O O O O O O O
[message, news]	发信息给学超。加，听新闻。	O O O O B-PER I-PER O O O O O O O
[translation, chat]	橙子的英文怎么说。干嘛去	O O O O O O O O O O O O
[poetry, weather]	何以解忧的下一句是什么？。明天赣州什么天气	O O O O O O O O O O O O O O O B-LOC I-LOC O O O O
[chat]	图灵机器人也不知道是什么耶。你能识别语音吗	B-PER I-PER O O O O O O O O O O O O O O O O O O O
[chat, telephone]	你的好朋友是谁。打电话给陈雷	O O O O O O O O O O O O B-PER I-PER
[video, chat]	武间道。人们夸奖谁	B-LOC I-LOC I-LOC O O O O O O
[chat, calc]	怎么对。3的平方除以2的立方的商减去4的平方根的立方	O O O O O O O O O O O O O O O O O O O O O O O O O O
[cookbook]	糖醋鲤鱼怎么做？而？。酱茄条做法。	O O O O O O O O O O O O O O O O O
[flight, music]	查一下澳门到吉隆坡的飞机。我想听周杰伦的菊花台	O O O B-LOC I-LOC O B-LOC I-LOC I-LOC O O O O O O O B-PER I-PER I-PER O O O O
